source,kind,status,public_url,target_or_canonical,repo_path,title,notes
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-2451f5da-5928-4bec-83bf-ba8169e009ad/,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-332fd0ab-79e4-4dde-b554-2b82f3a2ab65,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-332fd0ab-79e4-4dde-b554-2b82f3a2ab65.html,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-332fd0ab-79e4-4dde-b554-2b82f3a2ab65/,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-c0e8915f-65c1-479e-8b4e-3c199f16bd53,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-c0e8915f-65c1-479e-8b4e-3c199f16bd53.html,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-c0e8915f-65c1-479e-8b4e-3c199f16bd53/,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-df792f87-bb9a-47ca-9249-af5ea19a4caf,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-df792f87-bb9a-47ca-9249-af5ea19a4caf.html,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/-temporary-slug-df792f87-bb9a-47ca-9249-af5ea19a4caf/,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/5-errores-comunes-en-la-gestion-energetica-y-como-solucionarlos,https://clickie.io/recursos/blog/5-errores-gestion-energetica.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/5-errores-comunes-en-la-gestión-energética-y-cómo-solucionarlos/,https://clickie.io/recursos/blog/5-errores-gestion-energetica.html,5-errores-comunes-en-la-gestión-energética-y-cómo-solucionarlos/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/5-niveles-de-madurez-en-la-gestion-energetica,https://clickie.io/recursos/blog/5-niveles-de-madurez-en-la-gestion-energetica.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/5-niveles-de-madurez-en-la-gestión-energética-⚡️/,https://clickie.io/recursos/blog/5-niveles-de-madurez-en-la-gestion-energetica.html,5-niveles-de-madurez-en-la-gestión-energética-⚡️/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/aqui-van-algunas-mezclas-el-alza-de-julio-carga-el-84-al-sector-comercial-esta-tu-operacion-lista,https://clickie.io/recursos/blog/aqui-van-algunas-mezclas-el-alza-de-julio-carga-el-84-al-sector-comercial-esta-tu-operacion-lista.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/aquí-van-algunas-mezclas-el-alza-de-julio-carga-el-84-al-sector-comercial-está-tu-operación-lista/,https://clickie.io/recursos/blog/aqui-van-algunas-mezclas-el-alza-de-julio-carga-el-84-al-sector-comercial-esta-tu-operacion-lista.html,aquí-van-algunas-mezclas-el-alza-de-julio-carga-el-84-al-sector-comercial-está-tu-operación-lista/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/asi-monitoreamos-la-energia-en-la-industria-que-son-los-gemelos-digitales,https://clickie.io/recursos/blog/asi-monitoreamos-la-energia-en-la-industria-que-son-los-gemelos-digitales.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/así-monitoreamos-la-energía-en-la-industria-qué-son-los-gemelos-digitales/,https://clickie.io/recursos/blog/asi-monitoreamos-la-energia-en-la-industria-que-son-los-gemelos-digitales.html,así-monitoreamos-la-energía-en-la-industria-qué-son-los-gemelos-digitales/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-prefix,redireccionada,legacy,https://clickie.io/author/*,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Prefijo legacy cubierto por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/author/equipo-clickie,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
archivo,redireccionada,legacy,https://clickie.io/author/equipo-clickie/,https://clickie.io/recursos/blog.html,author/equipo-clickie/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-exact,redireccionada,legacy,https://clickie.io/author/equipo-clickie/,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/benchmark-energetico-en-retail-por-que-no-todos-los-locales-deberian-medirse-igual,https://clickie.io/recursos/blog/benchmark-energetico-en-retail-por-que-no-todos-los-locales-deberian-medirse-igual.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/benchmark-energético-en-retail-por-qué-no-todos-los-locales-deberían-medirse-igual/,https://clickie.io/recursos/blog/benchmark-energetico-en-retail-por-que-no-todos-los-locales-deberian-medirse-igual.html,benchmark-energético-en-retail-por-qué-no-todos-los-locales-deberían-medirse-igual/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-exact,redireccionada,legacy,https://clickie.io/blog,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
archivo,redireccionada,legacy,https://clickie.io/blog.html,https://clickie.io/recursos/blog.html,blog.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-exact,redireccionada,legacy,https://clickie.io/blog.html,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
archivo,redireccionada,legacy,https://clickie.io/blog/,https://clickie.io/recursos/blog.html,blog/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-exact,redireccionada,legacy,https://clickie.io/blog/,https://clickie.io/recursos/blog.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/caso-de-exito-como-oxxo-gestiona-la-energia-de-mas-de-230-tiendas-en-chile-con-clickie,https://clickie.io/recursos/blog/caso-exito-oxxo-energia-chile.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/caso-de-éxito-cómo-oxxo-gestiona-la-energía-de-más-de-230-tiendas-en-chile-con-clickie/,https://clickie.io/recursos/blog/caso-exito-oxxo-energia-chile.html,caso-de-éxito-cómo-oxxo-gestiona-la-energía-de-más-de-230-tiendas-en-chile-con-clickie/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/clickie-en-el-diario-el-mercurio-startup-crea-plataforma-que-permite-a-empresas-ahorrar-hasta-20-en-cuenta-de-la-luz,https://clickie.io/recursos/blog/clickie-el-mercurio.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/clickie-en-el-diario-el-mercurio-startup-crea-plataforma-que-permite-a-empresas-ahorrar-hasta-20-en-cuenta-de-la-luz/,https://clickie.io/recursos/blog/clickie-el-mercurio.html,clickie-en-el-diario-el-mercurio-startup-crea-plataforma-que-permite-a-empresas-ahorrar-hasta-20-en-cuenta-de-la-luz/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/clickie-en-la-feria-del-medio-ambiente-de-vulco-tecnologia-sostenibilidad-y-trabajo-conjunto,https://clickie.io/recursos/blog/clickie-en-la-feria-del-medio-ambiente-de-vulco-tecnologia-sostenibilidad-y-trabajo-conjunto.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/clickie-en-la-feria-del-medio-ambiente-de-vulco-tecnología-sostenibilidad-y-trabajo-conjunto/,https://clickie.io/recursos/blog/clickie-en-la-feria-del-medio-ambiente-de-vulco-tecnologia-sostenibilidad-y-trabajo-conjunto.html,clickie-en-la-feria-del-medio-ambiente-de-vulco-tecnología-sostenibilidad-y-trabajo-conjunto/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-ahorrar-energia-en-tu-tienda-y-reducir-costos-operativos,https://clickie.io/recursos/blog/como-ahorrar-energia-en-tu-tienda-y-reducir-costos-operativos.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-ahorrar-energía-en-tu-tienda-y-reducir-costos-operativos/,https://clickie.io/recursos/blog/como-ahorrar-energia-en-tu-tienda-y-reducir-costos-operativos.html,cómo-ahorrar-energía-en-tu-tienda-y-reducir-costos-operativos/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-en-clickie-convertimos-datos-en-ahorros-de-energia,https://clickie.io/recursos/blog/datos-en-ahorros.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-en-clickie-convertimos-datos-en-ahorros-de-energía/,https://clickie.io/recursos/blog/datos-en-ahorros.html,cómo-en-clickie-convertimos-datos-en-ahorros-de-energía/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-grupo-tattersall-logro-eficiencia-energetica-con-clickie-un-caso-de-exito-en-sostenibilidad,https://clickie.io/recursos/blog/como-grupo-tattersall-logro-eficiencia-energetica-con-clickie-un-caso-de-exito-en-sostenibilidad.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-grupo-tattersall-logró-eficiencia-energética-con-clickie-un-caso-de-éxito-en-sostenibilidad/,https://clickie.io/recursos/blog/como-grupo-tattersall-logro-eficiencia-energetica-con-clickie-un-caso-de-exito-en-sostenibilidad.html,cómo-grupo-tattersall-logró-eficiencia-energética-con-clickie-un-caso-de-éxito-en-sostenibilidad/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-la-araucana-redujo-su-huella-de-carbono-un-14-con-clickie,https://clickie.io/recursos/blog/la-araucana-co2.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-la-araucana-redujo-su-huella-de-carbono-un-14-con-clickie/,https://clickie.io/recursos/blog/la-araucana-co2.html,cómo-la-araucana-redujo-su-huella-de-carbono-un-14-con-clickie/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-las-tarifas-electricas-impactan-tu-operacion-diaria-y-que-hacer-para-pagar-menos,https://clickie.io/recursos/blog/como-las-tarifas-electricas-impactan-tu-operacion-diaria-y-que-hacer-para-pagar-menos.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-las-tarifas-eléctricas-impactan-tu-operación-diaria-y-qué-hacer-para-pagar-menos/,https://clickie.io/recursos/blog/como-las-tarifas-electricas-impactan-tu-operacion-diaria-y-que-hacer-para-pagar-menos.html,cómo-las-tarifas-eléctricas-impactan-tu-operación-diaria-y-qué-hacer-para-pagar-menos/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-preparar-tu-tienda-para-ahorrar-energia-este-invierno,https://clickie.io/recursos/blog/como-preparar-tu-tienda-para-ahorrar-energia-este-invierno.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-preparar-tu-tienda-para-ahorrar-energía-este-invierno/,https://clickie.io/recursos/blog/como-preparar-tu-tienda-para-ahorrar-energia-este-invierno.html,cómo-preparar-tu-tienda-para-ahorrar-energía-este-invierno/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-prepararte-para-el-alza-tarifaria-de-julio-2026-impacto-del-10-a-los-retailers-multisucursal,https://clickie.io/recursos/blog/alza-tarifaria-julio-2026-retailers-multisucursal.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/como-prepararte-para-el-alza-tarifaria-de-julio-2026-impacto-del-10-a-los-retailers-multisucursal/,https://clickie.io/recursos/blog/alza-tarifaria-julio-2026-retailers-multisucursal.html,como-prepararte-para-el-alza-tarifaria-de-julio-2026-impacto-del-10-a-los-retailers-multisucursal/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-se-logran-ahorros-reales-en-locales-como-oxxo-monitoreo-de-energia-en-retail,https://clickie.io/recursos/blog/como-se-logran-ahorros-reales-en-locales-como-oxxo-monitoreo-de-energia-en-retail.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-se-logran-ahorros-reales-en-locales-como-oxxo-monitoreo-de-energía-en-retail/,https://clickie.io/recursos/blog/como-se-logran-ahorros-reales-en-locales-como-oxxo-monitoreo-de-energia-en-retail.html,cómo-se-logran-ahorros-reales-en-locales-como-oxxo-monitoreo-de-energía-en-retail/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/como-un-buen-uso-de-la-energia-puede-transformar-tu-negocio,https://clickie.io/recursos/blog/como-un-buen-uso-de-la-energia-puede-transformar-tu-negocio.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/cómo-un-buen-uso-de-la-energía-puede-transformar-tu-negocio/,https://clickie.io/recursos/blog/como-un-buen-uso-de-la-energia-puede-transformar-tu-negocio.html,cómo-un-buen-uso-de-la-energía-puede-transformar-tu-negocio/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/consumo-nocturno-retail-multisucursal,https://clickie.io/recursos/blog/consumo-nocturno-retail-multisucursal.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/consumo-nocturno-retail-multisucursal/,https://clickie.io/recursos/blog/consumo-nocturno-retail-multisucursal.html,consumo-nocturno-retail-multisucursal/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/edificios-una-oportunidad-para-reducir-la-demanda-energetica-global,https://clickie.io/recursos/blog/edificios-una-oportunidad-para-reducir-la-demanda-energetica-global.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/edificios-una-oportunidad-para-reducir-la-demanda-energética-global/,https://clickie.io/recursos/blog/edificios-una-oportunidad-para-reducir-la-demanda-energetica-global.html,edificios-una-oportunidad-para-reducir-la-demanda-energética-global/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/edificios-verdes-y-monitoreo-de-energia-con-clickie,https://clickie.io/recursos/blog/edificios-verdes-y-monitoreo-de-energia-con-clickie.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/edificios-verdes-y-monitoreo-de-energía-con-clickie/,https://clickie.io/recursos/blog/edificios-verdes-y-monitoreo-de-energia-con-clickie.html,edificios-verdes-y-monitoreo-de-energía-con-clickie/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/el-costo-invisible-del-confort-en-tiendas-por-departamento,https://clickie.io/recursos/blog/costo-confort-tiendas.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/el-costo-invisible-del-confort-en-tiendas-por-departamento/,https://clickie.io/recursos/blog/costo-confort-tiendas.html,el-costo-invisible-del-confort-en-tiendas-por-departamento/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/el-impacto-del-aumento-de-tarifas-de-energia-electrica-en-chile,https://clickie.io/recursos/blog/el-impacto-del-aumento-de-tarifas-de-energia-electrica-en-chile.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/el-impacto-del-aumento-de-tarifas-de-energía-eléctrica-en-chile/,https://clickie.io/recursos/blog/el-impacto-del-aumento-de-tarifas-de-energia-electrica-en-chile.html,el-impacto-del-aumento-de-tarifas-de-energía-eléctrica-en-chile/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/el-problema-no-es-el-consumo-energetico-en-retail-es-la-falta-de-decisiones,https://clickie.io/recursos/blog/el-problema-no-es-el-consumo-energetico-en-retail-es-la-falta-de-decisiones.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/el-problema-no-es-el-consumo-energético-en-retail.-es-la-falta-de-decisiones/,https://clickie.io/recursos/blog/el-problema-no-es-el-consumo-energetico-en-retail-es-la-falta-de-decisiones.html,el-problema-no-es-el-consumo-energético-en-retail.-es-la-falta-de-decisiones/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/el-rol-del-gestor-energetico-clave-para-la-eficiencia-y-sostenibilidad-empresarial,https://clickie.io/recursos/blog/el-rol-del-gestor-energetico-clave-para-la-eficiencia-y-sostenibilidad-empresarial.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/el-rol-del-gestor-energético-clave-para-la-eficiencia-y-sostenibilidad-empresarial/,https://clickie.io/recursos/blog/el-rol-del-gestor-energetico-clave-para-la-eficiencia-y-sostenibilidad-empresarial.html,el-rol-del-gestor-energético-clave-para-la-eficiencia-y-sostenibilidad-empresarial/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/energia-datos-y-futuro-clickie-visito-la-expo-osaka-2025,https://clickie.io/recursos/blog/energia-datos-y-futuro-clickie-visito-la-expo-osaka-2025.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/energía-datos-y-futuro-clickie-visitó-la-expo-osaka-2025/,https://clickie.io/recursos/blog/energia-datos-y-futuro-clickie-visito-la-expo-osaka-2025.html,energía-datos-y-futuro-clickie-visitó-la-expo-osaka-2025/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/equipos-que-funcionan-pero-ya-estan-fallando-lo-que-la-curva-de-energia-detecta-antes-del-service,https://clickie.io/recursos/blog/equipos-que-funcionan-pero-ya-estan-fallando-lo-que-la-curva-de-energia-detecta-antes-del-service.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/equipos-que-funcionan-pero-ya-están-fallando-lo-que-la-curva-de-energía-detecta-antes-del-service/,https://clickie.io/recursos/blog/equipos-que-funcionan-pero-ya-estan-fallando-lo-que-la-curva-de-energia-detecta-antes-del-service.html,equipos-que-funcionan-pero-ya-están-fallando-lo-que-la-curva-de-energía-detecta-antes-del-service/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-exact,redireccionada,legacy,https://clickie.io/es-cl/clickie-gestion-de-facturas,https://clickie.io/servicios/ubm.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/es-cl/clickie-gestion-de-facturas.html,https://clickie.io/servicios/ubm.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
archivo,redireccionada,legacy,https://clickie.io/es-cl/clickie-gestion-de-facturas/,https://clickie.io/servicios/ubm.html,es-cl/clickie-gestion-de-facturas/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-exact,redireccionada,legacy,https://clickie.io/es-cl/clickie-gestion-de-facturas/,https://clickie.io/servicios/ubm.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/es-cl/gestiona-tus-facturas-con-clickie,https://clickie.io/servicios/ubm.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-exact,redireccionada,legacy,https://clickie.io/es-cl/gestiona-tus-facturas-con-clickie.html,https://clickie.io/servicios/ubm.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
archivo,redireccionada,legacy,https://clickie.io/es-cl/gestiona-tus-facturas-con-clickie/,https://clickie.io/servicios/ubm.html,es-cl/gestiona-tus-facturas-con-clickie/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-exact,redireccionada,legacy,https://clickie.io/es-cl/gestiona-tus-facturas-con-clickie/,https://clickie.io/servicios/ubm.html,scripts/legacy-redirects.js,,Regla exacta atendida por 404 fallback.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/esg-datos-reales-trazabilidad-energia,https://clickie.io/recursos/blog/esg-datos-reales-trazabilidad-energia.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/esg-datos-reales-trazabilidad-energia/,https://clickie.io/recursos/blog/esg-datos-reales-trazabilidad-energia.html,esg-datos-reales-trazabilidad-energia/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
archivo,redireccionada,legacy,https://clickie.io/historias/la-araucana-co2.html,https://clickie.io/historias/la-araucana.html,historias/la-araucana-co2.html,Redirigiendo a La Araucana — Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/la-energia-dejo-de-ser-un-gasto-conoce-como-la-energy-cloud-te-hace-ganar-control-y-eficiencia,https://clickie.io/recursos/blog/la-energia-dejo-de-ser-un-gasto-conoce-como-la-energy-cloud-te-hace-ganar-control-y-eficiencia.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/la-energía-dejó-de-ser-un-gasto.-conoce-cómo-la-energy-cloud-te-hace-ganar-control-y-eficiencia/,https://clickie.io/recursos/blog/la-energia-dejo-de-ser-un-gasto-conoce-como-la-energy-cloud-te-hace-ganar-control-y-eficiencia.html,la-energía-dejó-de-ser-un-gasto.-conoce-cómo-la-energy-cloud-te-hace-ganar-control-y-eficiencia/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/la-hora-del-planeta-mas-que-apagar-las-luces,https://clickie.io/recursos/blog/la-hora-del-planeta-mas-que-apagar-las-luces.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/la-hora-del-planeta-más-que-apagar-las-luces/,https://clickie.io/recursos/blog/la-hora-del-planeta-mas-que-apagar-las-luces.html,la-hora-del-planeta-más-que-apagar-las-luces/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/la-transicion-energetica-como-oportunidad-de-crecimiento,https://clickie.io/recursos/blog/transicion-energetica.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/la-transición-energética-como-oportunidad-de-crecimiento/,https://clickie.io/recursos/blog/transicion-energetica.html,la-transición-energética-como-oportunidad-de-crecimiento/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/las-empresas-consumidoras-de-energia-estan-cambiando-las-reglas-del-juego-en-el-sector-energetico-entrevista-a-marcelo-llevenes-ceo-de-clickie,https://clickie.io/recursos/blog/las-empresas-consumidoras-de-energia-estan-cambiando-las-reglas-del-juego-en-el-sector-energetico-entrevista-a-marcelo-llevenes-ceo-de-clickie.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
archivo,redireccionada,legacy,https://clickie.io/las-empresas-consumidoras-de-energía-están-cambiando-las-reglas-del-juego-en-el-sector-energético-entrevista-a-marcelo-llévenes-ceo-de-clickie/,https://clickie.io/recursos/blog/las-empresas-consumidoras-de-energia-estan-cambiando-las-reglas-del-juego-en-el-sector-energetico-entrevista-a-marcelo-llevenes-ceo-de-clickie.html,las-empresas-consumidoras-de-energía-están-cambiando-las-reglas-del-juego-en-el-sector-energético-entrevista-a-marcelo-llévenes-ceo-de-clickie/index.html,Redirigiendo a Clickie,Stub legacy con meta refresh y window.location.replace.
legacy-map-normalized,redireccionada,legacy,https://clickie.io/los-4-errores-que-esconde-una-factura-electrica-de-retail,https://clickie.io/recursos/blog/los-4-errores-que-esconde-una-factura-electrica-de-retail.html,scripts/legacy-redirects.js,,"Patrón normalizado; captura variantes con acentos, mayúsculas, guiones y .html."
